ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
3544,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-09-25,137665,Contract,CHINA,Beijing Guanghui Jinton Education
3545,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-09-26,49985,Contract,CHINA,Beijiing Guanghui Jintong Education
3546,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-09-29,49985,Contract,CHINA,Beijing Guanghui Jintong Education
3547,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-10-05,5314,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3548,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-11-16,97949,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3549,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-11-17,46657,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3550,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-11-20,8111,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3551,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2017-12-15,6142,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3552,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-01-03,6157,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3553,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-01-11,2184,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3554,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-02-01,112636,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3555,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-02-05,15171,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3556,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-02-06,4744,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3557,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-02-16,7195,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3558,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-02-28,2435,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3559,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-03-07,192500,Contract,CHINA,Beijing Guanghui Jintong Educatino
3560,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-03-23,2685,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3561,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-05-02,58503,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3562,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-05-07,42393,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3563,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-05-15,6657,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3564,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-05-21,7722,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3565,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-05-23,528,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3566,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-05-25,2171,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3567,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-06-06,6607,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3568,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-06-08,11994,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3569,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-07-06,1273,Monetary Gift,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3570,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-07-20,7329,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3571,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-07-27,9894,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3572,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-08-14,1991,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3573,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-08-24,2142,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3574,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-09-20,260000,Contract,CHINA,Beijing Guanghui Jintong Education
3575,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-10-04,37741,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3576,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-10-12,32846,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3577,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-10-15,44511,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3578,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2018-11-07,9220,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3579,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-01-14,353320,Contract,ENGLAND,Foundation for International Educat
3580,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-01-15,12504,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3581,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-11,28192,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3582,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-12,73139,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3583,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-14,49982,Contract,CHINA,Beijing Guanghui Jintong Education
3584,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-15,40000,Contract,CHINA,Beijing Guanghui Jintong Education
3585,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-18,39970,Contract,CHINA,Beijing Guanghui Jintong Education
3586,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-20,109946,Contract,CHINA,Beijing Guanghui Jintong Education
3587,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-03-26,109820,Contract,CHINA,Beijing Guanghui Jintong Education
3588,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-05-11,99985,Contract,CHINA,Beijing Guanghui Jintong Education
3589,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-05-31,24469,Contract,CHINA,Beijing Guanghui Jintong Education
3590,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-07-30,22893,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3591,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-10-10,67074,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3592,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-10-14,45849,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3593,00114400,"California State Polytechnic University, Pomona",Pomona,CA,2019-12-17,150,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia
3594,00114600,"California State University, Chico",Chico,CA,2019-04-02,14082,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
3595,00114600,"California State University, Chico",Chico,CA,2019-06-20,706000,Contract,KUWAIT,Embassy of The State of Kuwait
3596,00114600,"California State University, Chico",Chico,CA,2019-09-26,544197,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
3597,00114600,"California State University, Chico",Chico,CA,2019-09-26,541675,Contract,KUWAIT,Con Gen of the State of Kuwait
3598,00114600,"California State University, Chico",Chico,CA,2019-10-14,34444,Contract,KUWAIT,Con Gen of the State of Kuwait
3599,00114700,"California State University, Fresno",Fresno,CA,2019-06-30,3501239,Contract,SAUDI ARABIA,Cultural Mission/Royal Embassy
3600,00114700,"California State University, Fresno",Fresno,CA,2019-06-30,268000,Contract,OMAN,Embassy of Sultanate Oman
3601,00114700,"California State University, Fresno",Fresno,CA,2019-12-31,4638251,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3602,00114700,"California State University, Fresno",Fresno,CA,2019-12-31,447282,Contract,OMAN,Embassy of Sultanate Oman
3603,00115000,California State University - Sacramento,Sacramento,CA,2019-01-01,453816,Contract,USA,Saudi Arabian Cultural Mission
3604,00115000,California State University - Sacramento,Sacramento,CA,2019-12-31,461916,Contract,SAUDI ARABIA,Saudia Arabian Cultural Mission
3605,00115100,San Diego State University,San Diego,CA,2014-02-17,304668,Contract,MICRONESIA,College of Micronesia - FSM
3606,00115100,San Diego State University,San Diego,CA,2014-02-17,509949,Contract,MICRONESIA,College of Micronesia - FSM
3607,00115100,San Diego State University,San Diego,CA,2014-07-28,8983892,Contract,GEORGIA,Millennium Challenge Account
3608,00115100,San Diego State University,San Diego,CA,2014-08-18,399823,Monetary Gift,CHINA,Hanban
3609,00115100,San Diego State University,San Diego,CA,2014-12-03,450000,Monetary Gift,CHINA,Hanban
3610,00115100,San Diego State University,San Diego,CA,2015-10-29,136291,Monetary Gift,CHINA,Hanban
3611,00115100,San Diego State University,San Diego,CA,2015-12-14,1620,Monetary Gift,CHINA,Hanban
3612,00115100,San Diego State University,San Diego,CA,2015-12-17,5737885,Contract,GEORGIA,Millennium Challenge Account
3613,00115100,San Diego State University,San Diego,CA,2015-12-29,290000,Monetary Gift,CHINA,Hanban
3614,00115100,San Diego State University,San Diego,CA,2016-01-31,52909,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3615,00115100,San Diego State University,San Diego,CA,2016-03-18,272091,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3616,00115100,San Diego State University,San Diego,CA,2016-05-13,78740,Contract,GEORGIA,Government of Georgia
3617,00115100,San Diego State University,San Diego,CA,2016-05-17,272326,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3618,00115100,San Diego State University,San Diego,CA,2016-06-08,52674,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3619,00115100,San Diego State University,San Diego,CA,2016-07-13,398440,Contract,FRANCE,Leducq Foundation
3620,00115100,San Diego State University,San Diego,CA,2016-11-15,4646140,Contract,GEORGIA,Millennium Challenge Account
3621,00115100,San Diego State University,San Diego,CA,2016-11-28,310083,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3622,00115100,San Diego State University,San Diego,CA,2016-12-01,638902,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3623,00115100,San Diego State University,San Diego,CA,2016-12-12,82611,Contract,GEORGIA,Government of Georgia
3624,00115100,San Diego State University,San Diego,CA,2016-12-31,343489,Contract,GEORGIA,Government of Georgia
3625,00115100,San Diego State University,San Diego,CA,2017-03-31,372824,Contract,GEORGIA,Government of Georgia
3626,00115100,San Diego State University,San Diego,CA,2017-04-10,626281,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3627,00115100,San Diego State University,San Diego,CA,2017-05-10,85745,Contract,GEORGIA,Government of Georgia
3628,00115100,San Diego State University,San Diego,CA,2017-08-07,4962894,Contract,GEORGIA,Millennium Challenge Account
3629,00115100,San Diego State University,San Diego,CA,2017-12-13,598349,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3630,00115100,San Diego State University,San Diego,CA,2018-01-08,1657500,Contract,GEORGIA,CARTU Foundation
3631,00115100,San Diego State University,San Diego,CA,2018-01-16,491626,Contract,GEORGIA,Government of Georgia
3632,00115100,San Diego State University,San Diego,CA,2018-01-31,146713,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3633,00115100,San Diego State University,San Diego,CA,2018-02-23,347015,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3634,00115100,San Diego State University,San Diego,CA,2018-02-26,150486,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3635,00115100,San Diego State University,San Diego,CA,2018-03-22,446607,Monetary Gift,CHINA,Hanban
3636,00115100,San Diego State University,San Diego,CA,2018-03-31,694524,Contract,GEORGIA,Government of Georgia
3637,00115100,San Diego State University,San Diego,CA,2018-04-04,2000000,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3638,00115100,San Diego State University,San Diego,CA,2018-04-07,1282000,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3639,00115100,San Diego State University,San Diego,CA,2018-04-30,159211,Contract,GEORGIA,Government of Georgia
3640,00115100,San Diego State University,San Diego,CA,2018-05-01,971532,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3641,00115100,San Diego State University,San Diego,CA,2018-05-11,53119,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3642,00115100,San Diego State University,San Diego,CA,2018-05-11,70122,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3643,00115100,San Diego State University,San Diego,CA,2018-05-11,147789,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3644,00115100,San Diego State University,San Diego,CA,2018-06-21,5176749,Contract,GEORGIA,Millennium Challenge Account
3645,00115100,San Diego State University,San Diego,CA,2018-10-15,257644,Monetary Gift,CHINA,Hanban
3646,00115100,San Diego State University,San Diego,CA,2018-11-28,1551249,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3647,00115100,San Diego State University,San Diego,CA,2018-11-30,216532,Contract,GEORGIA,Government of Georgia
3648,00115100,San Diego State University,San Diego,CA,2018-12-11,873876,Contract,GEORGIA,Millennium Challenge Account (GRDF)
3649,00115100,San Diego State University,San Diego,CA,2018-12-19,100000,Monetary Gift,CHINA,Hanban
3650,00115100,San Diego State University,San Diego,CA,2019-02-13,30900,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3651,00115100,San Diego State University,San Diego,CA,2019-03-25,10505476,Contract,GEORGIA,Government of Georgia
3652,00115100,San Diego State University,San Diego,CA,2019-05-24,3061964,Contract,KUWAIT,State of Kuwait (Los Angeles Office
3653,00115100,San Diego State University,San Diego,CA,2019-05-24,757587,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3654,00115100,San Diego State University,San Diego,CA,2019-05-29,15000,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3655,00115100,San Diego State University,San Diego,CA,2019-06-27,69380,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3656,00115100,San Diego State University,San Diego,CA,2019-06-30,124940,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3657,00115100,San Diego State University,San Diego,CA,2019-10-10,40000,Contract,GEORGIA,Government of Georgia
3658,00115100,San Diego State University,San Diego,CA,2019-11-05,80685,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3659,00115100,San Diego State University,San Diego,CA,2019-11-27,2693000,Contract,GEORGIA,Millennium Challenge Acct - (GRDF)
3660,00115100,San Diego State University,San Diego,CA,2019-12-05,28335,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3661,00115100,San Diego State University,San Diego,CA,2019-12-19,21415,Contract,MEXICO,"AMCO Intl. Educ. Services, LLC"
3662,00115100,San Diego State University,San Diego,CA,2019-12-31,412350,Contract,GEORGIA,Government of Georgia
3663,00115100,San Diego State University,San Diego,CA,2019-12-31,289845,Contract,PALAU,Palau Community College
3664,00115100,San Diego State University,San Diego,CA,2019-12-31,552457,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3665,00115100,San Diego State University,San Diego,CA,2019-12-31,4621188,Contract,KUWAIT,State of Kuwait -Los Angeles Office
3666,00115100,San Diego State University,San Diego,CA,2019-12-31,414375,Contract,GEORGIA,Cartu Foundation
3667,00115300,"California State University, Northridge",Northridge,CA,2019-06-30,2394857,Contract,KUWAIT,Kuwait Embassy
3668,00115300,"California State University, Northridge",Northridge,CA,2019-06-30,486729,Contract,OMAN,Oman Embassy
3669,00115300,"California State University, Northridge",Northridge,CA,2019-07-01,490114,Contract,OMAN,OMAN Embassy of the Sultanate
3670,00115300,"California State University, Northridge",Northridge,CA,2019-07-01,1995669,Contract,KUWAIT,Embassy of Kuwait Cultural Division
3671,00115300,"California State University, Northridge",Northridge,CA,2019-07-01,324740,Contract,SAUDI ARABIA,Saudi Arabia Cultural Mission
3672,00115400,San Francisco State University,San Francisco,CA,2019-06-12,292267,Contract,KUWAIT,Consulate General of the State of K
3673,00115400,San Francisco State University,San Francisco,CA,2019-06-25,345653,Contract,SAUDI ARABIA,Saudi Arabia Cultural Mission
3674,00115500,San Jose State University,San Jose,CA,2019-01-24,237370,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3675,00115500,San Jose State University,San Jose,CA,2019-01-24,120000,Contract,KUWAIT,Kuwait Cultural Office
3676,00116400,Chapman University,Orange,CA,2015-01-01,997086,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3677,00116400,Chapman University,Orange,CA,2016-01-01,2280160,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3678,00116400,Chapman University,Orange,CA,2017-01-01,2249223,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3679,00116400,Chapman University,Orange,CA,2018-01-01,2313288,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3680,00116400,Chapman University,Orange,CA,2018-06-04,1300000,Contract,CHINA,Shaghai Normal University
3681,00116400,Chapman University,Orange,CA,2019-01-01,1816523,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
3682,00116400,Chapman University,Orange,CA,2019-03-20,10000000,Monetary Gift,GERMANY,Anonymous
3683,00117000,Claremont McKenna College,Claremont,CA,2018-01-30,21,Monetary Gift,INDIA,
3684,00117000,Claremont McKenna College,Claremont,CA,2018-01-30,20,Monetary Gift,INDIA,
3685,00117000,Claremont McKenna College,Claremont,CA,2018-01-30,10,Monetary Gift,INDIA,
3686,00117000,Claremont McKenna College,Claremont,CA,2018-01-30,10,Monetary Gift,INDIA,
3687,00117000,Claremont McKenna College,Claremont,CA,2018-01-31,150,Monetary Gift,INDIA,
3688,00117000,Claremont McKenna College,Claremont,CA,2018-02-02,2000,Monetary Gift,ENGLAND,
3689,00117000,Claremont McKenna College,Claremont,CA,2018-02-08,10,Contract,ENGLAND,
3690,00117000,Claremont McKenna College,Claremont,CA,2018-02-08,10,Contract,ENGLAND,
3691,00117000,Claremont McKenna College,Claremont,CA,2018-02-12,25,Contract,ENGLAND,
3692,00117000,Claremont McKenna College,Claremont,CA,2018-02-12,35,Monetary Gift,ENGLAND,
3693,00117000,Claremont McKenna College,Claremont,CA,2018-02-28,50000,Contract,ENGLAND,
3694,00117000,Claremont McKenna College,Claremont,CA,2018-03-01,50,Contract,HONG KONG,
3695,00117000,Claremont McKenna College,Claremont,CA,2018-03-08,12500,Contract,HONG KONG,
3696,00117000,Claremont McKenna College,Claremont,CA,2018-03-31,750,Contract,HONG KONG,
3697,00117000,Claremont McKenna College,Claremont,CA,2018-03-31,250,Monetary Gift,HONG KONG,
3698,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,1,Contract,INDIA,
3699,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,150,Contract,ENGLAND,
3700,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,20,Contract,ENGLAND,
3701,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,5,Contract,INDIA,
3702,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,5,Contract,INDIA,
3703,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,1500,Contract,ENGLAND,
3704,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,200,Contract,ENGLAND,
3705,00117000,Claremont McKenna College,Claremont,CA,2018-04-04,5,Monetary Gift,INDIA,
3706,00117000,Claremont McKenna College,Claremont,CA,2018-04-05,20,Monetary Gift,ENGLAND,
3707,00117000,Claremont McKenna College,Claremont,CA,2018-04-06,10,Monetary Gift,ENGLAND,
3708,00117000,Claremont McKenna College,Claremont,CA,2018-04-06,3,Monetary Gift,ENGLAND,
3709,00117000,Claremont McKenna College,Claremont,CA,2018-04-06,1,Monetary Gift,INDIA,
3710,00117000,Claremont McKenna College,Claremont,CA,2018-04-09,50,Monetary Gift,HONG KONG,
3711,00117000,Claremont McKenna College,Claremont,CA,2018-04-09,5,Monetary Gift,INDIA,
3712,00117000,Claremont McKenna College,Claremont,CA,2018-04-09,20,Monetary Gift,INDIA,
3713,00117000,Claremont McKenna College,Claremont,CA,2018-04-10,100,Monetary Gift,HONG KONG,
3714,00117000,Claremont McKenna College,Claremont,CA,2018-04-30,100,Monetary Gift,HONG KONG,
3715,00117000,Claremont McKenna College,Claremont,CA,2018-05-01,100,Contract,ENGLAND,
3716,00117000,Claremont McKenna College,Claremont,CA,2018-05-01,10,Contract,ENGLAND,
3717,00117000,Claremont McKenna College,Claremont,CA,2018-05-02,100,Contract,ENGLAND,
3718,00117000,Claremont McKenna College,Claremont,CA,2018-05-02,50,Contract,ENGLAND,
3719,00117000,Claremont McKenna College,Claremont,CA,2018-05-02,1500,Contract,ENGLAND,
3720,00117000,Claremont McKenna College,Claremont,CA,2018-05-02,25,Monetary Gift,ENGLAND,
3721,00117000,Claremont McKenna College,Claremont,CA,2018-05-02,25,Monetary Gift,ENGLAND,
3722,00117000,Claremont McKenna College,Claremont,CA,2018-05-03,150,Monetary Gift,ENGLAND,
3723,00117000,Claremont McKenna College,Claremont,CA,2018-05-04,10,Monetary Gift,HONG KONG,
3724,00117000,Claremont McKenna College,Claremont,CA,2018-05-14,100000,Contract,ENGLAND,
3725,00117000,Claremont McKenna College,Claremont,CA,2018-05-30,50000,Contract,HONG KONG,
3726,00117000,Claremont McKenna College,Claremont,CA,2018-05-30,50000,Contract,HONG KONG,
3727,00117000,Claremont McKenna College,Claremont,CA,2018-05-30,1,Monetary Gift,HONG KONG,
3728,00117000,Claremont McKenna College,Claremont,CA,2018-06-08,150,Monetary Gift,INDIA,
3729,00117000,Claremont McKenna College,Claremont,CA,2018-06-22,2000,Contract,ENGLAND,
3730,00117000,Claremont McKenna College,Claremont,CA,2018-06-25,1946,Monetary Gift,ENGLAND,
3731,00117000,Claremont McKenna College,Claremont,CA,2018-06-25,500,Monetary Gift,ENGLAND,
3732,00117000,Claremont McKenna College,Claremont,CA,2018-06-26,230000,Contract,HONG KONG,
3733,00117000,Claremont McKenna College,Claremont,CA,2018-06-26,50000,Contract,HONG KONG,
3734,00117000,Claremont McKenna College,Claremont,CA,2018-06-26,5000,Monetary Gift,HONG KONG,
3735,00117000,Claremont McKenna College,Claremont,CA,2018-06-27,37500,Monetary Gift,ENGLAND,
3736,00117000,Claremont McKenna College,Claremont,CA,2018-06-27,37500,Monetary Gift,ENGLAND,
3737,00117000,Claremont McKenna College,Claremont,CA,2018-06-27,100,Monetary Gift,HONG KONG,
3738,00117000,Claremont McKenna College,Claremont,CA,2018-06-28,50000,Contract,ENGLAND,
3739,00117000,Claremont McKenna College,Claremont,CA,2018-06-28,25000,Monetary Gift,ENGLAND,
3740,00117000,Claremont McKenna College,Claremont,CA,2018-06-29,2000,Monetary Gift,HONG KONG,
3741,00117000,Claremont McKenna College,Claremont,CA,2018-06-29,1000,Monetary Gift,HONG KONG,
3742,00117000,Claremont McKenna College,Claremont,CA,2018-06-30,10,Monetary Gift,ENGLAND,
3743,00117000,Claremont McKenna College,Claremont,CA,2018-07-12,5000,Monetary Gift,HONG KONG,
3744,00117000,Claremont McKenna College,Claremont,CA,2018-07-12,2000,Monetary Gift,HONG KONG,
3745,00117000,Claremont McKenna College,Claremont,CA,2018-08-01,500,Contract,HONG KONG,
3746,00117000,Claremont McKenna College,Claremont,CA,2018-08-17,250,Monetary Gift,HONG KONG,
3747,00117000,Claremont McKenna College,Claremont,CA,2018-08-17,750,Contract,HONG KONG,
3748,00117000,Claremont McKenna College,Claremont,CA,2018-09-05,150,Monetary Gift,ENGLAND,
3749,00117000,Claremont McKenna College,Claremont,CA,2018-09-06,3000000,Contract,INDIA,
3750,00117000,Claremont McKenna College,Claremont,CA,2018-10-17,400,Monetary Gift,HONG KONG,
3751,00117000,Claremont McKenna College,Claremont,CA,2018-10-19,195,Monetary Gift,ENGLAND,
3752,00117000,Claremont McKenna College,Claremont,CA,2018-10-19,195,Monetary Gift,INDIA,
3753,00117000,Claremont McKenna College,Claremont,CA,2018-10-19,195,Monetary Gift,HONG KONG,
3754,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,50,Monetary Gift,ENGLAND,
3755,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,19,Monetary Gift,ENGLAND,
3756,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,19,Monetary Gift,ENGLAND,
3757,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,195,Monetary Gift,HONG KONG,
3758,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,195,Monetary Gift,ENGLAND,
3759,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,100,Monetary Gift,HONG KONG,
3760,00117000,Claremont McKenna College,Claremont,CA,2018-10-22,19,Monetary Gift,INDIA,
3761,00117000,Claremont McKenna College,Claremont,CA,2018-10-26,50,Monetary Gift,ENGLAND,
3762,00117000,Claremont McKenna College,Claremont,CA,2018-10-26,500,Monetary Gift,HONG KONG,
3763,00117000,Claremont McKenna College,Claremont,CA,2018-10-26,14285,Contract,ENGLAND,
3764,00117000,Claremont McKenna College,Claremont,CA,2018-10-26,9460,Contract,ENGLAND,
3765,00117000,Claremont McKenna College,Claremont,CA,2018-10-26,100,Monetary Gift,HONG KONG,
3766,00117000,Claremont McKenna College,Claremont,CA,2018-10-26,33,Monetary Gift,ENGLAND,
3767,00117000,Claremont McKenna College,Claremont,CA,2018-11-06,50,Contract,ENGLAND,
3768,00117000,Claremont McKenna College,Claremont,CA,2018-11-12,1000,Monetary Gift,HONG KONG,
3769,00117000,Claremont McKenna College,Claremont,CA,2018-11-12,1000,Contract,HONG KONG,
3770,00117000,Claremont McKenna College,Claremont,CA,2018-11-16,30,Contract,HONG KONG,
3771,00117000,Claremont McKenna College,Claremont,CA,2018-11-20,100,Monetary Gift,HONG KONG,
3772,00117000,Claremont McKenna College,Claremont,CA,2018-11-26,50,Monetary Gift,ENGLAND,
3773,00117000,Claremont McKenna College,Claremont,CA,2018-11-29,200,Monetary Gift,ENGLAND,
3774,00117300,Pomona College,Claremont,CA,2019-03-28,275000,Contract,HONG KONG,Chen Yidan Foundation
3775,00117300,Pomona College,Claremont,CA,2019-03-28,500000,Contract,HONG KONG,Chen Yidan Foundation
3776,00117300,Pomona College,Claremont,CA,2019-06-28,25000,Monetary Gift,HONG KONG,Chen Yidan Foundation
3777,00117300,Pomona College,Claremont,CA,2019-06-28,200000,Monetary Gift,HONG KONG,Chen Yidan Foundation
3778,00117300,Pomona College,Claremont,CA,2019-06-30,5000,Monetary Gift,CHINA,Wei Z. Hopeman
3779,00117300,Pomona College,Claremont,CA,2019-09-03,150000,Contract,CHINA,Wei Z. Hopeman
3780,00117300,Pomona College,Claremont,CA,2019-10-16,100000,Monetary Gift,CHINA,Wei Z. Hopeman
3781,00130500,Stanford University,Stanford,CA,2014-01-31,1353700,Monetary Gift,BRAZIL,
3782,00130500,Stanford University,Stanford,CA,2014-03-05,250000,Monetary Gift,HONG KONG,
3783,00130500,Stanford University,Stanford,CA,2014-04-08,825000,Monetary Gift,HONG KONG,
3784,00130500,Stanford University,Stanford,CA,2014-05-05,500200,Monetary Gift,TAIWAN,
3785,00130500,Stanford University,Stanford,CA,2014-06-09,604693,Monetary Gift,ENGLAND,
3786,00130500,Stanford University,Stanford,CA,2014-07-18,328025,Monetary Gift,GERMANY,
3787,00130500,Stanford University,Stanford,CA,2014-07-25,350000,Monetary Gift,TAIWAN,
3788,00130500,Stanford University,Stanford,CA,2014-07-28,90000,Monetary Gift,JAPAN,
3789,00130500,Stanford University,Stanford,CA,2014-07-31,437500,Monetary Gift,CANADA,
