SCL_UNITID	SCL_NAME	SCL_DIVISION	SCL_SUBDIVISION	SCL_CONFERENCE	SCL_HBCU	SCL_PRIVATE	SPORT	FED_RATE	ASR
198507	Elizabeth City State University	2	0	Central Intercollegiate Athletic Association	1	0	MFB	47	54
198507	Elizabeth City State University	2	0	Central Intercollegiate Athletic Association	1	0	WBW	67	100
198507	Elizabeth City State University	2	0	Central Intercollegiate Athletic Association	1	0	WTE	83	83
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	WBW	67	71
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	WTE	100	67
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	WVB	57	63
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	MBB	33	35
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	MFB	50	64
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	WBB	50	50
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	MTR	-99	75
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	WSB	33	38
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	WTR	-99	67
198543	Fayetteville State University	2	0	Central Intercollegiate Athletic Association	1	0	MGO	50	80
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	MFB	56	65
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	MBB	22	40
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	WBB	70	73
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	WVB	38	67
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	WBW	100	100
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	MTR	50	64
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	WTE	100	100
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	WSB	63	70
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	MTE	75	100
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	WTR	70	92
198756	Johnson C Smith University	2	0	Central Intercollegiate Athletic Association	1	1	MGO	100	50
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WVB	31	78
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WBB	36	50
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MTR	14	53
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MVB	15	40
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MGO	33	-99
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WLA	21	73
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WTR	38	58
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WNO	50	75
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WSO	59	91
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MBB	19	73
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MLA	37	83
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MTE	21	78
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MSO	27	80
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WTE	25	63
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	WSB	40	88
198808	Lees-McRae College	2	0	Conference Carolinas	2	1	MNO	24	60
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WLA	100	100
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WTE	57	83
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WSW	67	89
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MBA	36	70
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MSO	19	46
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WGO	33	60
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WSO	61	96
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WSB	45	85
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MFB	47	63
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WTR	73	89
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MLA	-99	80
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MTE	80	86
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MBB	44	92
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MGO	78	88
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MSW	-99	-99
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WVB	60	92
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	WBB	55	75
198835	Lenoir-Rhyne University	2	0	South Atlantic Conference	2	1	MTR	43	56
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	WVB	67	92
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	MFB	19	59
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	WBW	100	86
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	MBB	30	70
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	MTR	31	79
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	WTR	60	67
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	WSB	75	89
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	WTE	67	90
198862	Livingstone College	2	0	Central Intercollegiate Athletic Association	1	1	WBB	85	94
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WSO	50	79
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WTE	80	100
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WBB	47	100
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WGO	63	60
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WTR	65	68
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MGO	75	71
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WSB	80	100
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WSW	69	93
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MSO	28	73
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MTR	37	39
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MSW	54	78
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MBB	56	58
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	WVB	53	81
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MFB	40	36
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MLA	38	62
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MTE	17	67
198899	Mars Hill University	2	0	South Atlantic Conference	2	1	MBA	29	71
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WSB	50	78
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WGO	67	100
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MBB	57	67
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MVB	50	57
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MSO	27	56
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MGO	100	88
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WVB	77	88
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WTR	50	70
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WBB	59	75
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MTE	0	100
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MBA	50	68
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WTE	100	86
199069	Mount Olive College	2	0	Conference Carolinas	2	1	WSO	54	86
199069	Mount Olive College	2	0	Conference Carolinas	2	1	MTR	21	58
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MGO	58	67
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WTR	50	60
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WSO	74	89
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WTE	80	100
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WVB	73	94
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MTR	46	43
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MBB	43	62
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WSB	61	75
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WBB	47	64
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MWR	60	55
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MFB	44	44
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	WGO	63	100
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MBA	54	67
199281	University of North Carolina at Pembroke	2	0	Peach Belt Conference	2	0	MSO	47	57
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WTR	43	80
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MTE	67	93
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WSW	18	50
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MVB	-99	100
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MSW	47	50
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MLA	39	57
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WVB	56	69
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WTE	86	78
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WSO	74	88
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MGO	33	75
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WGO	45	86
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MBB	15	24
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MBA	46	77
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MSO	33	66
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WLA	61	91
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WBB	27	71
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	MTR	55	58
199306	Pfeiffer University	2	0	Conference Carolinas	2	1	WSB	35	88
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WTE	73	100
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WTR	25	89
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MSW	-99	33
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WSO	68	92
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MTR	33	71
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WSB	65	94
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MBB	30	69
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MSO	45	92
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MLA	59	73
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WLA	71	96
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WVB	84	95
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WBB	53	83
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WGO	100	100
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	WSW	100	75
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MTE	67	92
199412	Queens University of Charlotte	2	0	South Atlantic Conference	2	1	MGO	67	100
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	MTE	100	-99
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	WBB	75	83
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	WTR	67	61
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	MBB	67	78
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	MTR	33	46
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	MFB	43	57
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	WSB	78	73
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	MBA	100	73
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	WVB	89	100
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	MGO	100	100
199582	Saint Augustine's University	2	0	Central Intercollegiate Athletic Association	1	1	WTE	50	-99
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	MBB	0	26
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	WTE	100	100
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	MFB	42	38
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	WSB	33	50
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	WVB	44	33
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	MBA	41	-99
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	WTR	75	79
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	WBB	33	46
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	MTE	67	82
199643	Shaw University	2	0	Central Intercollegiate Athletic Association	1	1	MTR	55	75
199962	Wingate University	2	0	South Atlantic Conference	2	1	MSO	50	58
199962	Wingate University	2	0	South Atlantic Conference	2	1	WTR	90	100
199962	Wingate University	2	0	South Atlantic Conference	2	1	WGO	75	88
199962	Wingate University	2	0	South Atlantic Conference	2	1	WTE	71	88
199962	Wingate University	2	0	South Atlantic Conference	2	1	MBA	55	78
199962	Wingate University	2	0	South Atlantic Conference	2	1	MLA	54	68
199962	Wingate University	2	0	South Atlantic Conference	2	1	WSW	74	90
199962	Wingate University	2	0	South Atlantic Conference	2	1	MFB	39	58
199962	Wingate University	2	0	South Atlantic Conference	2	1	MSW	85	79
199962	Wingate University	2	0	South Atlantic Conference	2	1	MTE	55	82
199962	Wingate University	2	0	South Atlantic Conference	2	1	WSB	69	94
199962	Wingate University	2	0	South Atlantic Conference	2	1	MTR	64	94
199962	Wingate University	2	0	South Atlantic Conference	2	1	MBB	56	82
199962	Wingate University	2	0	South Atlantic Conference	2	1	WVB	88	94
199962	Wingate University	2	0	South Atlantic Conference	2	1	MGO	64	75
199962	Wingate University	2	0	South Atlantic Conference	2	1	WBB	67	88
199962	Wingate University	2	0	South Atlantic Conference	2	1	WSO	72	100
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	MTR	44	56
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	WBW	50	-99
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	WBB	62	79
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	MGO	50	-99
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	MFB	41	65
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	WTE	88	89
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	MBB	40	64
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	MTE	80	-99
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	WTR	83	85
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	WSB	86	100
199999	Winston-Salem State University	2	0	Central Intercollegiate Athletic Association	1	0	WVB	71	85
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MWR	29	71
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WSB	56	89
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WTR	44	84
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WBB	69	100
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MBB	38	70
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WTE	78	100
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MBA	63	73
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WSO	65	96
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WGO	33	-99
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MTR	40	61
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MTE	50	-99
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MSO	60	68
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	WVB	64	97
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MGO	100	-99
200217	University of Mary	2	0	Northern Sun Intercollegiate Conference	2	1	MFB	45	56
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	WGO	100	100
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	MFB	38	59
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	MBB	33	25
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	WBB	50	63
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	WSO	-99	44
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	WSB	71	69
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	MBA	72	70
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	WTR	53	71
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	MWR	100	63
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	WVB	100	94
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	MTR	38	37
200253	Minot State University	2	0	Northern Sun Intercollegiate Conference	2	0	MGO	67	73
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSO	67	-99
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MFB	37	54
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSW	59	76
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSW	56	87
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WGO	88	100
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTE	55	89
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTR	79	91
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBA	58	71
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTR	75	83
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBB	10	55
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSO	54	90
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WBB	75	100
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MWR	38	63
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MGO	67	92
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WVB	59	91
201104	Ashland University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSB	55	88
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	WVB	83	94
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	MSO	61	85
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	WSO	92	97
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	MGO	100	90
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	MBB	67	100
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	WTR	88	94
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	MTE	90	100
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	WSB	46	80
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	WTE	100	100
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	WBB	92	100
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	MTR	67	88
201654	Cedarville University	2	0	Great Midwest Athletic Conference	2	1	MBA	50	80
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MTE	-99	100
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	WVB	0	75
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	WTR	44	93
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MFB	31	54
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	WGO	-99	-99
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MGO	-99	-99
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MTR	43	74
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MVB	-99	-99
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MNO	0	-99
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	MBB	30	50
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	WBB	47	93
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	WNO	79	100
201690	Central State University	2	0	Great Midwest Athletic Conference	1	0	WTE	-99	100
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSO	52	94
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MFB	33	83
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WBB	72	96
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WVB	66	100
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBB	52	76
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSW	38	79
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WGO	91	92
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WNO	-99	83
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MNO	-99	100
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSO	75	100
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBA	41	95
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTR	50	74
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTE	88	91
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTR	73	94
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSW	55	78
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MWR	43	79
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTE	33	100
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MGO	63	78
202763	The University of Findlay	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSB	71	94
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBB	-99	57
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MGO	100	83
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBA	57	84
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WGO	-99	50
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WBB	86	95
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTR	0	29
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSO	100	80
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MFB	80	70
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WVB	100	75
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTE	-99	-99
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSB	83	82
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSO	100	75
203580	Lake Erie College	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTR	67	72
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSO	48	64
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MFB	44	64
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSB	85	100
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSW	-99	-99
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTE	100	-99
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBA	56	73
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WBB	67	100
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBB	63	73
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTE	88	-99
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WGO	88	89
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MGO	60	88
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTR	64	80
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WTR	73	86
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WVB	50	77
203775	Malone University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSO	75	100
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MFB	-99	0
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MGO	22	50
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MTR	36	47
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MWR	26	34
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MSW	14	33
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WBB	55	71
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MBB	28	62
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WGO	0	-99
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MBA	26	45
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WSW	48	65
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WLA	33	63
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WSO	39	75
204468	Notre Dame College	2	0	Mountain East Conference	2	1	MSO	49	76
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WVB	37	52
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WTR	44	56
204468	Notre Dame College	2	0	Mountain East Conference	2	1	WSB	56	67
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSO	68	90
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MBA	43	77
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WSB	64	100
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MSO	57	72
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTE	100	100
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	WGO	67	78
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MTR	71	78
204617	Ohio Dominican University	2	0	Great Lakes Intercollegiate Athletic Conference	2	1	MGO	75	92
